9987,My mom didn't buy food.
9988,Julie brought the dog home and saw it was pregnant.
9989,Ray practiced and learned the skill.
9990,Later on the news advised that the restaurant used fake meat.
9991,Tim was put in a drawing at work for the concert.
9992,I rode up and down many hills.
9993,Amy decided that she should talk with Ray about a project that they had to work on together.
9994,John was offered several scholarships to play basketball.
9995,Tom was a wide receiver.
9996,A random dog bit Katherine's dogs.
9997,I invited a professional to make it for me.
9998,The judge ordered Amanda to do community service.
9999,Bob gets a hair transplant.
10000,Joe friend had something to say.
10001,He wore it to school despite the dress code.
10002,His audience loved his music.
10003,Neil taught his cousin how to fight.
10004,A huge gust of wind blew Jake's leaves away.
10005,Harry thought of new ways to learn the subject.
10006,She got all the way to the campsite and realized she left her toothpaste.
10007,"Gina ended up buying too much dough, and ended up with more cookies than she planned for, she decided to give them to her friends."
10008,The porcupine left 11 quills in her fur.
10009,Hana did not know how to swim either.
10010,She went on a diet and joined the gym.
10011,"A woman bumped into me, but I let her share my umbrella."
10012,A raccoon was found inside the home.
10013,He has enjoyed the food and fireplace at the skilodge.
10014,Linda got invited to two parties.
10015,She decided to make cupcakes instead.
10016,Kate always said mean things to Steven.
10017,Liz was very upset and cried for hours.
10018,Some guy grabbed his wallet and ran.
10019,Fred snacked on the nut mixture he made yesterday.
10020,James was scared as the plane took off.
10021,Allie got a job as a babysitter.
10022,Andrea blew a big bubble that got stuck in her hair.
10023,Zoey and her friends found a dead butterfly.
10024,She took a photo of it.
10025,julia finally went to a hair dresser.
10026,I was worried that I would not receive all of my gifts in time.
10027,I had to look up his syllabus in order to pass his class.
10028,I searched for pasta recipe in a book.
10029,She had to go back for her umbrella.
10030,I tried out basketball.
10031,Megan had a fun conversation with the employer.
10032,Megan saw a big dog when she walked outside.
10033,He ended up becoming a musician.
10034,No one talked to Kevin or danced with him.
10035,The storm caused a lot of damage.
10036,Kenny found a song he liked on the internet.
10037,Lori didnt like him since he was cheap.
10038,Lorraine broke her ankle at practice.
10039,He decided he wanted to steal the book without checking it out.
10040,Erica said yes to the date.
10041,Mason's t.v. was broken for a long time.
10042,Neil taught his cousin to always stay within a group.
10043,Gina went to check on her.
10044,They had candy out to pick from.
10045,The bridge looked unsafe .I walked it anyway.
10046,He started listening to his lectures while he slept.
10047,He hauled in the lobster traps even though they were heavy.
10048,"Linda, was called away and left her bottled water opened."
10049,After seeing all it would take to get the things they wanted to do done.
10050,Shad ignored peoples mean remarks.
10051,"When some new guests arrived, the manager noticed another family was just leaving their table."
10052,Adam asked Angel on a date and went to pick her up.
10053,He fell asleep from not getting a good night's rest.
10054,The servant asked man for any allergies.
10055,Sean was put in jail.
10056,The server said they ran out of the daily special for the day.
10057,So Joseph spent a week looking n the internet and in stores.
10058,Karen had to move with her parents.
10059,While she found one she couldn't get it to open with a can opener.
10060,We found some old wood from a barn.
10061,she decided to make her own.
10062,Tom was looking around the morgue.
10063,Amy had planned to get up early and run.
10064,I called my friend and we had it done in not time.
10065,It got burned and the fire spread to the cabinet.
10066,"He loved it so much, he started to save his money for moving expenses."
10067,Mary had a phone call from a friend.
10068,"We were soul mates, since than we shared everything."
10069,Dakota approached her old company for job.
10070,"It was very difficult, until Ted found the misplaced directions."
10071,Kyle had a feeling hurrying home his wife had news.
10072,Jerry finally found the right way to walk.
10073,Karen took a nature walk.
10074,The PTA talked about abusing children.
10075,Annie's parents brought home a shelter dog but didn't want to keep it.
10076,Dave looked up a recipe and gave it a shot.
10077,She ended up coming in 4th place.
10078,Fred found an idea online for the new site.
10079,Kate's birdbath attracted too many birds.
10080,Tom didn't have enough money for a stylish phone.
10081,Paul joined the team in jr high and worked hard.
10082,Megan texted Tom for the cake ingredients.
10083,Stacy shared the chips with Kevin in the park.
10084,Billy filled the pot up to the brim.
10085,Sue had a quilt that she was working on.
10086,so Bob decided to watch a scary movie.
10087,We invited her boyfriend over for dinner.
10088,I looked up how to fix it and it worked.
10089,I fluffed my blankets in the dyer and then I tried that.
10090,"Johnny, however, was set up by police again."
10091,susan was not able to make it.
10092,Natalie worked hard on the cleaning.
10093,One day Sue lost a dress.
10094,He made a soup with the fresh ingredients.
10095,"She died, and Nila was heartbroken."
10096,Carl went kayaking and he didn't check the conditions.
10097,We finally arrived there and chose a boat.
10098,I looked for the owl.
10099,Jill hit a rock and damaged her front wheel.
10100,Tim ripped it when he tried it on.
10101,Frannie's home was just foreclosed on.
10102,"Peter began mowing lawns, delivering papers, and walking dogs in his neighborhood."
10103,He asked her to marry him.
10104,Jake ran 3 miles without pain or cramps.
10105,"Tim studied hard and got a tutor, which helped him improve his grades."
10106,Thad decided to join the boyscouts to make friends.
10107,The penny was heads down.
10108,Doug never helped others who asked him.
10109,"Everyone watched anxiously, following each play."
10110,Ray gave it to the teller.
10111,Jane fixed a nice watch at the store.
10112,Lily's mom let her choose two friends for movies.
10113,Jim found some shoes he liked.
10114,There were a lot of bums on the way.
10115,Sam didn't do well in his baseball game.
10116,The goldfish died and Terri was told it was set free.
10117,Cindy had a family meeting where she discussed how the family needed to help.
10118,Sometimes he smiled at her.
10119,Jay asked his friends if they've heard the song before.
10120,He splashed it in the old ladies face.
10121,Harry threw up on a ride.
10122,Rose tried to stand on the ball.
10123,John cleaned the whole house to surprise his wife.
10124,Lucius decided he needed to talk to someone older.
10125,The weather forecast predicted rain but it never happened.
10126,Jim was tired the next day.
10127,Taylor's teacher let the kids watch television all day.
10128,Elisabeth flipped a coin to decide if she or her husband would pick the room color.
10129,He purchased ingredients for a recipe he found online.
10130,Gina's family stopped at a national forest.
10131,Phil looked through the couch.
10132,The pizza was too cold when I received it.
10133,Jim Bob signed a new contract.
10134,When she got a stomach ache she drank peppermint tea.
10135,Eric played spin the bottle with his friends.
10136,He went to vote.
10137,Jimmy dropped the phone in water.
10138,Matt drove as fast as he could.
10139,Tim and his wife decided to spend the night alone.
10140,Timmy had to take the test 3 times before they would pass him.
10141,Jane searched high and low for the egg.
10142,Megan tried re-starting the car several times.
10143,Andrea strived hard so she went to a casting.
10144,Ben was devastated when he found out.
10145,I was hoping she would accept my request.
10146,Janes family asked why the food was different.
10147,Katie made a list of all the presents she wanted for her birthday.
10148,John use to watch it as a kid.
10149,Chris was lost and ran into a patron.
10150,I sat in my house binge watching shows and ignoring my boyfriend all weekend.
10151,I ran into a lady looking for my coat.
10152,They looked out for our kids and we looked out for theirs.
10153,Anita began feeling sick but the fasten seatbelt sign was lit.
10154,Pablo saved up for the toy bear.
10155,I ate the candy corn and it was good.
10156,It took awhile to change all of them.
10157,Ed called up his friends and asked them to play music together.
10158,I slipped on a banana peel.
10159,He needed to get professional help.
10160,Jill thinks that her job conditions will finally improve.
10161,Joe's mother was interested in drawing and was happy.
10162,"As she held the door open, a snake got into the classroom and scared everybody."
10163,Kate bought a new hat at the store.
10164,I was excited that I was going to be a big sister.
10165,I finally met a female after almost giving up.
10166,Ron's roommates would not be quiet.
10167,Tamara wanted to bake a cake.
10168,The TV didnt work and was hard to use.
10169,The fair was back on.
10170,Hattie couldn't afford the rent so found one with roommates.
10171,Gina hadnt seen her grandma for months.
10172,Amy was ignoring them.
10173,Richie threw a house party.
10174,Missy is a great ball player.
10175,Kate bought a beautiful hat with bright colors.
10176,Her stress didn't matter and the wedding went off without a hitch.
10177,Suz finished the marathon with her best time yet.
10178,I tried to make some from scratch.
10179,He found out his best friend beat up Kate the day before.
10180,Libby got compliments about her hair at a fashion show.
10181,Cathy spent many hours preparing the food.
10182,Amy worked hard and completed the deadline early.
10183,Suzy was so hungry that she decided to eat early.
10184,Kate didn't know the area.
10185,The good thing was that she got there when she wanted to.
10186,Sarah's cat scratched her.
10187,Many people liked his bottles.
10188,Frank ran into Marie at school. Marie asked to talk to Frank.
10189,He was so sure he'd come home with a trophy buck.
10190,Hi insurance company denied the claim for services so he appealed.
10191,Bill and his brother are chased by a car.
10192,The store carried cowboy boots.
10193,Anthony worked hard to save his money.
10194,Bill got over loaded works and no one came to help.
10195,Tim and his friends first had dinner.
10196,He took a chance and walked outside.
10197,Ken did not get to see his kids as much.
10198,The shoes were not what I expected.
10199,Mark asked Sally to hang out at her house.
10200,Terrance got a job.
10201,Tom made a touchdown to win the game.
10202,Cindy was starting to feel tired and her family noticed.
10203,My husband and I took the boat out and it started storming.
10204,Anne got stranded on the side of the road when her car broke down.
10205,Sara needed more photos.
10206,It started raining out.
10207,Jack worked hard on his lasagna.
10208,I was happy to have it though when we lost power.
10209,Pablo checked his pockets for money.
10210,She hated gym and was hoping for a health class this year.
10211,Anne would always buy a puzzle at the store.
10212,Joyce's foster mother loved her deeply.
10213,Gina did not want to be there.
10214,Anna went to the car dealership.
10215,A pretty teenage girl moves in next door to Christopher.
10216,I didn't tell my friend I was going to the new theater in town.
10217,She decided on neon pink because she wanted to reflect her authentic self.
10218,At first it was hard for Brad to get used to staying up at night.
10219,Riley decided to start teaching dancing.
10220,There was no traffic on her drive.
10221,Gary needed a ride.
10222,Lily and Steve fought a lot.
10223,Darlene came to the hospital when Bill was sick.
10224,Daniel has to call to get a tow truck.
10225,He was very proud because it was his own CD and he wanted friends to hear it.
10226,They met some girls in a cadillac.
10227,Dan wrote a book and sent it to the publisher for sale.
10228,The young teen started wearing different outfits and carrying himself different.
10229,Dennis didn't study a bit.
10230,Little Barry searched the end of the rainbow.
10231,Alex yawned and threw her blanket over her head.
10232,Bailey went to the salon.
10233,Her guidance counselor advised her to follow her passions.
10234,Lindsey went to Walmart.
10235,Eric heard loud thunder.
10236,Devon met another kid named Devon at the camp.
10237,Ron and Kim met with a realtor.
10238,She then saw the man she had the hots for.
10239,He accidentally scared a dog when delivering a package.
10240,Johnny researched how to sweat less.
10241,Angela set a goal for one chapter per day.
10242,Paloma was scared for her husbands wellbeing.
10243,Francis left the cookies in the oven to long.
10244,She went to hundreds of auditions before finally getting a small part.
10245,She downloaded the new game as soon as she was able.
10246,She didn't have time to turn off the TV.
10247,He went to the local jeweler.
10248,"May, discovered earth worms in her dirt."
10249,I ate a cookie without asking my mother.
10250,I picked up a book.
10251,He learned to write and wrote a story.
10252,Jane picked two pair of stockings to choose from.
10253,He went on a date with his coworkers grandmother.
10254,We were short staffed and could use the help.
10255,my boyfriend seen my ex yelling at me.
10256,Jimmy tried to make the best project ever.
10257,I went to the eye doctor.
10258,Edna found a possible birthday gift for Jessie.
10259,"Kate forgot her money, but a stranger paid for her drink."
10260,I didnt study since I partied all week.
10261,Sandy received a package from a family member.
10262,"It took a while to finish, but it was worth it."
10263,We did not want to lose money.
10264,I gave a frilly card to a girl that laughed at me.
10265,The first run was awkward but it got better.
10266,Rachel had her party outside and it started raining.
10267,Todd studied and got an A.
10268,It finally snowed a little on Christmas Eve.
10269,CJ went to the store and bought clams.
10270,Humane society came and took all her cats.
10271,I arrived home a few minutes after curfew and the door was locked.
10272,Meg fell asleep in the sun.
10273,Jake was pulled over for a broken headlight.
10274,Anthony had to get a job.
10275,John took his friends to a terrible Greek restaurant.
10276,She almost hit a car while texting.
10277,I asked if I could also write about bees.
10278,It was a very nice environment.
10279,Our granddaughter sees the turtle when she visits.
10280,Cars could not go through the road where the pothole was.
10281,Baylor and Yale were equally-matched teams.
10282,Jim's dad had to run to work for an emergency and couldn't play.
10283,I forgot to take Finley out to pee.
10284,Jada went to a wedding.
10285,Anthony decided to not pay rent.
10286,"I had work during the morning, but i could go out at night."
10287,It started to rain while John and his girlfriend were walking.
10288,I collected flashlights growing up.
10289,Mrs. Smith was excited to sing to the baby.
10290,Micheal wanted to go gamble.
10291,Gerald received an incorrect order.
10292,Jerry's classmates in the frat were very nice.
10293,I asked my mother if she needed help.
10294,Lea was told to watch out for sea monsters.
10295,The police were able to review security camera footage from the crime.
10296,Tim threw the ball and hit an expensive flower pot down.
10297,Galen met someone he feel in love with.
10298,She asked her father to bye her one.
10299,"It took about 2 months, but my husband and I worked hard on the bathroom."
10300,Diana was very mean to Stanley.
10301,"Sarah didn't hear the smoke detector, but heard the dog barking."
10302,We spent the day at the gorge.
10303,Erica worked hard on the dance routine and performed well.
10304,Barry took some advil.
10305,My niece invited her to church on Sunday.
10306,Amy wanted to take several books.
10307,Timothy did not do well and decided to try another sport.
10308,John's crush thought they were beautiful and asked if they came from a florist.
10309,"She looked everywhere, but then walked by a mirror in the hall."
10310,her car ran out of gas.
10311,Willie's girlfriend played Tetris for the first time.
10312,The sink finally broke.
10313,Bob went to the grocery store.
10314,Sara read one of her poems during a poetry slam.
10315,This is his favorite past time.
10316,I triesd a new craft beer today.
10317,I accidentally dropped it in the toilet.
10318,Laura took music lessons to learn how to play.
10319,It rained the whole time and a bear ate our food.
10320,Adam took a snorkeling course.
10321,They decided back home would be more fun.
10322,We were very sad.
10323,Tim advertised his business.
10324,Jack's parents said he could get a bike or a tv.
10325,She quickly got use to the water.
10326,Shawn's friends couldn't go because of the cost.
10327,My family took a long vacation.
10328,Julius Erving was known as Dr J.
10329,Larry spoke with his sister on the phone who called him to let him know her dog went missing.
10330,Rufus decided to let his fingernails grow out more.
10331,Kim decided to take a nap during the day.
10332,He noticed she had moved before this happened.
10333,Kyle was having great fun.
10334,Kim was missing one of her friends.
10335,they decided to make smores.
10336,They planned for the adventure and set off.
10337,Tim offered to pay for a girl's coffee.
10338,Bob also had a headache and was feeling guilty.
10339,It was so much fun going with friends.
10340,Kim saw people around her had same blazer.
10341,Her beautician left her curlers in too long and ruined her hair.
10342,Bree had a knot in her hair.
10343,Sam quit smoking even though he still craved it.
10344,Danny's boat was a sailboat which he learned to operate with his father's help.
10345,"however, she realized she could still afford it after a man put a bid on her house."
10346,Ron agreed to give Tim money if he paid it back as soon as possible.
10347,Stacey then forgot to study.
10348,Beth did not have a job.
10349,Some children came and wanted to take Eli's shrine down.
10350,Rory started eating meat.
10351,Adele decided to not buy the candy.
10352,Jill saw some kids steal some cans of beer. He shouted at them as he made his way to them.
10353,Susan and Joe needed to work.
10354,Austin realized the car was expensive to maintain.
10355,"The day he left, Gina's brother took all living room and dining room furniture."
10356,Technology has advanced much in eight years.
10357,Tina started wasting time.
10358,Johnson finally made a plan and took off happily.
10359,Amanda was told to attend counseling and not jail.
10360,Craig decided to go get a video game he had been wanting.
10361,In the morning I went outside and made a snowman.
10362,The Moon Men wanted to scare people in the camp.
10363,Steve challenged her to a bowling game and Mary lost.
10364,Francis sister Kay was sick also.
10365,I'd hadn't seen my friend Bob in weeks.
10366,My dad started to talk about politics with my uncle.
10367,Mary's mom made her clean the attic to earn money for the tickets.
10368,Joey tipped well because of good service.
10369,Rob's dog got poked by the porcupine on the nose and started bleeding.
10370,Chuck took medicine and rested a lot.
10371,Bob called a plumber to come fix his shower.
10372,I went to the beach and my car broke down.
10373,She went to work anyway.
10374,A guy start to follow me and my friend saw.
10375,Jon decided to save up money for his trip.
10376,She was in a panic because her septic tank had backed up into the garage and the basement.
10377,Bill loved to surf and took pictures to show to their parents.
10378,"Sam played well, and inspired his team."
10379,Dan investigated the problem and found the cause.
10380,Tim got in trouble for playing his music too loud.
10381,Abby decided she wanted a chocolate cake at her party.
10382,There daughter got freaked at the armed personal at the passport office.
10383,She read a book while they drove.
10384,He had nightmares about flying before taking a plane to Egypt.
10385,I gave my youngest son a carrot to feed the animals with.
10386,He decided he need caffeine.
10387,"It was suppose to give my wife a free coffee, but when she took it into the supermarket Starbucks they refused to accept it."
10388,Naomi found a store with the right sizes.
10389,"Over the next few weeks, Buttons' belly got larger and larger."
10390,But she was a excellent chef.
10391,Kim though it was not going to be a good lunch.
10392,They spent a lot of time together.
10393,George worked day and night writing.
10394,She wanted one as well for her birthday.
10395,A skunk jumped out of the trash can and scared Danica.
10396,Christina fell in love with Lester.
10397,Transit authority classes are terrible.
10398,Billy built a robot.
10399,Rihanna did the experiment wrong and caused an explosion.
10400,My mom told me to keep the tray on the table.
10401,Brian helped a lot of people.
10402,John hated working with people.
10403,John threw the ball and knocked out a car window.
10404,"Sharon couldn't help herself, she wanted a burger."
10405,The Ford family looked through a lot of vacation brochures.
10406,As a pick me up he built a fort.
10407,Polly found a French class to take online.
10408,I went to the local pool store and purchased a large new pool.
10409,He showed up early at the polls on election day.
10410,Buck didn't bother practicing because he was so self confident.
10411,He planned a low cost picnic lunch.
10412,Her boyfriend replaced all the overhead lighting in her apartment.
10413,The zoo had a lot of turtles.
10414,Aaron decided to try skiboarding for the first time. He picked it up quickly due to his skating experience.
10415,Briana found out her managers were only hiring her friends.
10416,Jenna had surgery to restore her vision.
10417,"Two weeks later, his obnoxious neighbors moved in upstairs."
10418,Julia didn't follow a recipe.
10419,"stepped on an old rusty nail, Ned cried to mommie."
10420,The chair broke and I fell.
10421,Fred went to the store and bought a new cellphone.
10422,The man wanted to see how it did on water so they took it out.
10423,Tim worked all night on his homework.
10424,He decided to get a new jug and found one at the hardware store.
10425,I thought country music was terrible.
10426,Her supervisor told her to wear a black dress pants when the men wore blue jeans.
10427,I was worried he would be sad that I was leaving him there.
10428,A robber came in and threatened the teller.
10429,Sue tried her hardest to make a snowflake out of a piece of paper.
10430,I saved up money by mowing lawns and bough one.
10431,We had an early get together because it's winter.
10432,Hank's car could only go 50 mph.
10433,His phone died while he was watching it.
10434,I heard a very strange and scary noise outside the window.
10435,Emily got hurt badly.
10436,I bought some cheap food at a budget store.
10437,I saved a dog that was drowning.
10438,He can make good money working only a few hours.
10439,The boy told Santa what he wanted.
10440,"Christina was white, but Charles really liked her."
10441,I won a lot of money on the slot machines.
10442,So Carrie did what was necessary to get the busness going.
10443,"Dan asked his girlfriend to move in, sharing living costs."
10444,Kelly lied about the prices.
10445,Jon did not want to see the deer get shot.
10446,Unfortunately her husband cancelled but she went anyway.
10447,Erin and Sara had been spreading rumors about Amy.
10448,Diana thought she had overcooked them.
10449,I realized my washer hose had come unhooked.
10450,i suddenly felt a cramp in my right leg.
10451,Winston was a bad dog.
10452,Anna found something in the sand!.
10453,My teacher sat in on the exam.
10454,Kelly spilled the juice.
10455,A stranger let Todd stay at his house.
10456,She reluctantly went after being forced.
10457,Ida traded one of her crafts for some food from another vendor.
10458,Rex learned the new command quickly.
10459,Barney apologized for messing up the house with friends.
10460,Snowgirl writes her own songs.
10461,Emily called her friend Bob to go to the movies.
10462,jade felt sad that her friends didn't invite her.
10463,Other girls were using their sport to make money.
10464,He remember that he had some music and earbuds in his pocket.
10465,"One day at a friends house they had lasagna which is something he would not normally try, but he didn't want to be rude."
10466,Tommy felt very guilty.
10467,"Kevin, was on stage when a young man heckled him."
10468,My friends have also anticipated the fruit.
10469,Bob won $50 from his lottery ticket.
10470,He spent alot of money.
10471,The group was having so much fun at the beach.
10472,Amy decided to get a fancy pair.
10473,Francisco went home and started playing video games.
10474,"Jada walking home from school on a hot, sunny day."
10475,we were snowed in for three weeks.
10476,Many people told Eric he wouldn't make it in music.
10477,Christine made her daughter a homemade cake.
10478,Bill found a stray dog looking for food.
10479,Sally started looking for a job and is still looking.
10480,Sue's mom waved at her as she was driving away.
10481,Dan and his team scored the highest game they ever played.
10482,"My Dad was a farmer, so I became a farmer."
10483,He applied to the police academy.
10484,Suze dropped the paperclips on the floor on purpose because he annoyed her.
10485,I left them out and my dog ate them all.
10486,Kelly immediately saw a pair she loved when she walked in the store.
10487,Her English tutor made Kelsea study extra hard.
10488,The drummer reached over and handed her a joint.
10489,Jean decided to get his mother a candle from Victoria's Secret.
10490,"Alex screamed ""its such a beautiful day!""."
10491,Noelle campaigned a lot.
10492,Harry went to pick up his friend that had been drinking.
10493,"We met up, but didn't have much to talk about."
10494,When I did I used it to get in touch with my niece.
10495,"After been given the chance to change it, he decided he didnt want to."
10496,He came across someone who was broken down on the side of the street and decided to stop to help them.
10497,Julius Erving praticed a lot.
10498,Sammy learned everyday from his father.
10499,Julia didn't know where the kittens mother was.
10500,I hit a stone with the lawnmower blade while cutting the grass.
10501,John was robbed by teenagers.
10502,Jenny had forgotten her textbook.
10503,Jenny's clothes got wet unless she put a plastic smock.
10504,Ana went shopping at the grocery store.
10505,Harry was not enjoying the date.
10506,"He had never used his purchase, oil paints, before."
10507,He decided today he would use his time.
10508,Riley went shopping and bought new clothes.
10509,Gordon was almost hit by a car going to the store to get milk.
10510,Gina couldn't carry a tune and her singing sounded awful.
10511,Sam got chemicals in her eyes.
10512,It took days for it to come out.
10513,The moving process was exhausting.
10514,Tony needed to pay the rent.
10515,Wally found a twenty year old pop can.
10516,A customer got upset when she brought the wrong plate and Jane was rude to him.
10517,Jane had a panic attack in the dark.
10518,Mom had an entire attic full of antiques.
10519,A church friend was there for her.
10520,Jimmy made pancakes and sausages.
10521,Amber won the challenge.
10522,Jane tried to buy tickets with her older sister's identification.
10523,He got his braces checked and dr said they looked good.
10524,I went to my local Goodwill and found two vintage suits.
10525,Amy didn't know she was about to get ripped off.
10526,The track closed and Joe had to go to a different track.
10527,Bill reluctantly had the pool installed.
10528,Billy couldn't work out a morning routine after a year.
10529,Lita was hungry and decided to get some food.
10530,Bill and Ted did everything together.
10531,Lucy accidentally kicked Gina and swallowed water.
10532,Kaya's boyfriend stopped in front of a beautiful waterfall along the trail and asked Kaya to marry him.
10533,"Unfortunately, Sammy developed a sore elbow and couldn't pitch at last Saturday's game."
10534,Missy planted her seeds in a pot by the window.
10535,Joe had a good attitude about it.
10536,Deb pushed her friend and her friend fell.
10537,She heard something and set the paint roller doen not thinking.
10538,I got a interview at this company.
10539,Lidia tore her braces off with pliers and a blowtorch.
10540,She realizes her worth and applies for another job.
10541,"She purchased it anyway, but never got around to eating it."
10542,I was unsure of where to start.
10543,Kevin took the gym job.
10544,Bill died when he fell off one.
10545,Alan decided to change the oil himself.
10546,Hester built up the courage to go to an audition.
10547,The dog followed Amy home.
10548,The rake handle broke.
10549,His bills are piling up.
10550,Hannah continued exercising on another day.
10551,Mary remembered she had baby food at home.
10552,Jose just got a skateboard and was learning skateboarding.
10553,Amy spilled juice on her shirt.
10554,Amy worked hard in the talent competition.
10555,Jake got very sick.
10556,Tim settled on the girl his mother liked.
10557,Jims dad was going to give him a job.
10558,Bob began to feel light-headed and weak.
10559,Jane saw a phone store and walked in.
10560,I packed my bags and drove back to my hometown.
10561,The farm did not have many blueberry shrubs to pick from.
10562,He asked her to help him clean up.
10563,All her friends brought presents and I made a cake.
10564,The man needed John's help to pull his wife from their burning car.
10565,Brent didn't even see a deer that day.
10566,I was unaware that my wife was feeling ill.
10567,Tim accidentally dropped his green apple and Matt stepped on it.
10568,James asked how to cool down his Kool Aid.
10569,Amy didn't know why.
10570,But today his piano sound funny.
10571,They played outside all day.
10572,She made chocolate cookies.
10573,Eddie lost a tug-of-war at recess.
10574,Manuel would get negative comments under posts about his feelings.
10575,Fabian attempted to beat his competitor's score.
10576,He studied the rules and methods day and night.
10577,When Bruce made it to class nobody was there.
10578,Jerry went inside for a few minutes because it was cold outside.
10579,Quincy saw what he thought was an easter egg in a bush.
10580,Allison baked her dad an apple pie.
10581,The bettle fly out of her hand.
10582,They stayed in front for awhile and then left.
10583,The man hit a container of cans.
10584,After college he got hired by a publishing company.
10585,My friend wanted to go gamble.
10586,"John's job pays great, has good coworkers and is fun."
10587,Harry went into the kitchen to prepare a snack.
10588,"Since my children were still sleeping, I went back to bed."
10589,The squirrel was not brown.
10590,I was put in charge of splitting up my Grandmother's will.
10591,Carla was worried when she didn't get it.
10592,I went to the party.
10593,He studied hard to get his grades up.
10594,Sammy set off the fireworks in his backyard.
10595,Henry's cousin didn't recognize him.
10596,Allie went off her diet.
10597,Ravi brought a nice girl home and his parents said he should ask her out.
10598,Bob hit his head against the wall in exasperation.
10599,His girlfriend visited his home for a date night.
10600,Bobby went outside and laid in the snow.
10601,Drea and Gina were having a conversation.
10602,Nan offered to pay the neighbor boy to watch her pets and then did not pay him as promised.
10603,"By the time it was mid-December, the tree was dying."
10604,Lucy was very bored.
10605,Jerry belted the lead actor.
10606,The principal called Linda's mom.
10607,I told my dad I was gay.
10608,Nancy hurt herself doing simple moves.
10609,Jen told everyone at work my secret.
10610,He started weight lifting everyday with a trainer.
10611,His tire went flat.
10612,He walked around the mall for a while but did not buy anything.
10613,Jon studied for a long time.
10614,Fred got his bike stolen.
10615,Sam's coworker came by and rescued him and his mail.
10616,Lorraine helped clean the kitchen after the family dinner.
10617,Rick friends decided it would be funny to pack Rick in sand while he was sleeping.
10618,he signed up for a lawn service to help fix it.
10619,I got no sleep the night before.
10620,Sam found there was no power. After some time the power had come.
10621,Dan really wanted new Power Wheels.
10622,Lillah learned 3 new songs.
10623,She could not decide on what to have for dinner.
10624,Kelly was applying in PayPal.
10625,"That day, I went to the hardware store."
10626,Jeff never got mad at Suze again.
10627,She trainned for many months before she went on the hike.
10628,Ellen heard a goat maing weird noises.
10629,Jake and his girlfriend couldn't stop fighting.
10630,Chris decided to charge the phone.
10631,I started taking hallucinogens.
10632,she came into work one morning and discovered someone had been using her computer and left it turned on.
10633,Brian kept stalking me.
10634,The grandchildren bought Esther a present too.
10635,I really ended up enjoying it.
10636,Lexi gave a puzzle toy to her friend who had one dog.
10637,Gabby saved up and bought a new one.
10638,Leo had a scar.
10639,Theo planted a cherry tree.
10640,I applied the product but it got in my eyes.
10641,Roy got a robe that was too long.
10642,I saw my friends stuffed animal.
10643,Pablo went to a toy store with his mommy.
10644,Martin asked her to prom she didn't reply.
10645,They came out perfectly.
10646,Rob was diagnosed with a rare muscular disease.
10647,Bill saw the police looking for him and ran from them.
10648,Jake decided out of the blue he wanted a phone.
10649,He waited in line for twelve hours at the music store.
10650,Jenny thought long and hard about what her mother would want.
10651,Amy wished that she could play.
10652,The florist was in an accident on the way to the church. Anne noticed a field full of colorful wild flowers outside the church.
10653,Jill learned how to do new things.
10654,Bill planted the seeds.
10655,We decided to refurbish the bike.
10656,she was short on money and tried stealing a new purse.
10657,The massage helped ease my back pain.
10658,Cynthia realized she no longer liked her religion.
10659,The instructor said they would be reading lines to audition.
10660,She put presents under the tree.
10661,Then he saw a casino.
10662,Sally bought new rims.
10663,Kayla had a great time.
10664,Roger asked if he could have some money to order pizza.
10665,Beth didn't know if she would have a boy or a girl.
10666,Jesse convinced her parents to sign the form.
10667,She decided to digitize her collection.
10668,So she entered a contest for Rolling Stones concert tickets.
10669,Charlie fed his dog a lot of meat.
10670,We were always together and I could always depend on her before my family moved us miles away.
10671,"The bottle was full, but the spray wasn't working as it should."
10672,Kim thought the deer meat was delicious.
10673,The teacher at my school had me play bells at a concert.
10674,Laura was surprised when a cow licked her face.
10675,Ryan bought a new car.
10676,I had been saving my own money in case of emergency.
10677,Jim loved dogs a lot.
10678,She stayed up all night playing it.
10679,Frank started to refurbish the bicycle.
10680,Tim did his best to finish his homework.
10681,Jim trained hard and was ready for race day.
10682,Mary lost them during a game of air hockey.
10683,Dmitri wanted to propose with a song.
10684,Charles tried hard to get better.Victor didnt.
10685,Wanda found a large sum of money in the tire and paid for a new pond.
10686,dan saw the road to the pond was closed.
10687,Amy wasn't expecting to get high marks but simply wanted to try something new.
10688,Sam really liked a guy but was to shy to tell him.
10689,There were spider webs at camp around the outhouse.
10690,Kyle graduated and got a job.
10691,Abigail's toddler son helped and spilled glitter everywhere.
10692,Jason got medication for Ebola from the hospital.
10693,I dyed my hair pink.
10694,Tim had a dream he was conducting the orchestra and forgot something.
10695,They made lists and got everything on them.
10696,One of the runners fell during the race.
10697,Chris got a part time job during the summer.
10698,Amy and Ben were going on a date.
10699,Max and his classmates spelled something terrible.
10700,Andrea wasn't that popular.
10701,"Hoping to get better, Johnny joined a baseball team."
10702,Joe made fun of his girlfriend's new hairdo on their anniversary.
10703,All of the guest went to the wrong church 2 hours away.
10704,The wind blew Nancy's skirt up right as the school's head nun walked past her.
10705,The baby cried all night.
10706,The kids Jane was babysitting were out of control.
10707,Penny put her paintings on sale.
10708,And I needed to relieve some stress.
10709,They decided to go to the same college.
